Tool,Data,Technology,Individual,Chr,MeanCov,RawRealigned,WhDowns,WhDownsTimeSec,Merge,MergeE,MergeM,MergeT,MergeN,MergeTimeSec,MergeMaxMemMB,RndDowns,RndDownsSeed,RndDownsMaxCov,RndDownsTimeSec,RndDownsMaxMemMB,FurtherMerging,Epsilon,Alpha,BalThr,BalRatio,SwErrRatePerc,HamDistPerc,MecScore,PhasTimeSec,PhasMaxMemMB,CleanFinish,FeasibleSoln
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,30,13.23,148.72265625,no,0.05,0.01,N,0,0.24203,1.50477,497190,2097.41,406.15625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,20,15.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.05798,0.16924,87480,2.92,5.13671875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,15,4.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02330,0.58750,61590,1.06,2.52734375,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.93,307.94921875,yes,1,20,1.92,26.94140625,no,0.05,0.001,N,0,0.39646,1.19747,67620,80.42,40.68359375,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,18.25,176.71875,no,0.05,0.001,N,0,0.25556,1.58744,282390,69.55,10.37109375,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,15,7.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.43058,1.43389,49830,12.1,7.171875,yes,yes
HapChat,sim,pacbio,child,chr1,15,realigned,25,34.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.06795,0.81061,359400,17.58,23.0078125,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,2.35,28.09375,no,0.05,0.01,N,0,0.37409,1.17594,53430,4.92,4.375,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,25,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03484,0.10158,104040,220.5,125.265625,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,35.23,283.53515625,no,0.05,0.01,N,0,0.01737,0.09888,463800,221.89,41.140625,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,20,13.22,148.98828125,no,0.05,0.01,N,0,0.24645,1.61226,405870,130.77,16.57421875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,15,3.18,39.08203125,no,0.05,0.01,N,0,0.45370,2.13415,51990,3.26,3.3515625,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,41.66,1029.44140625,yes,1,15,9.32,103.3046875,no,0.05,0.001,N,0,0.05462,0.33533,291630,41.98,7.79296875,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,77.28999999999999,1984.39453125,yes,1,25,16.42,148.51171875,no,0.05,0.01,N,0,0.02826,0.26949,472920,510.82,79.265625,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,15,1.83,21.04296875,no,0.05,0.001,N,0,0.39775,1.21000,47610,6.74,5.43359375,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,20,91.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.23700,1.40640,374400,786.99,74.16015625,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,25,16.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.46452,2.14447,88560,1084.72,441.859375,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,17.01,162.015625,no,0.05,0.01,N,0,0.24704,1.49921,285840,25.76,5.41015625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,30,6.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02330,0.58750,106620,93.12,447.6875,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.99,329.35546875,yes,1,15,2.34,27.28515625,no,0.05,0.1,N,0,0.04659,0.60996,52770,1.07,2.5546875,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,37.85,268.890625,no,0.05,0.001,N,0,0.01520,0.29877,579690,6102.0,907.9609375,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,15,77.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24339,1.48826,278760,5.48,3.140625,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,27.44,254.71484375,no,0.05,0.01,N,0,0.23321,1.25942,279360,24.47,5.234375,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,1.87,25.9296875,no,0.05,0.001,N,0,0.04670,0.04522,74940,110.39,53.984375,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,25,117.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.01954,0.33462,577980,111.86,51.6640625,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,21.52,190.89453125,no,0.05,0.001,N,0,0.02392,0.23790,457950,879.49,138.91796875,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,32.21,254.53125,no,0.05,0.01,N,0,0.01955,0.37670,574770,1362.43,238.10546875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.9,49.23828125,no,0.05,0.001,N,0,0.44217,1.99887,67800,175.64,75.40625,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,15,91.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.24972,1.50696,279780,61.79,13.625,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,25.15,190.609375,no,0.05,0.01,N,0,0.02176,0.18109,344880,24.2,7.38671875,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,25,19.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.05798,0.16924,105510,207.71,125.234375,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,155.29,3967.71875,yes,1,30,22.04,190.38671875,no,0.05,0.01,N,0,0.24544,1.50495,648720,5373.0,535.0703125,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,20,4.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.04670,0.64429,74460,2.86,3.95703125,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,30,9.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03492,0.59867,119730,1513.65,708.6484375,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,30,3.22,38.03515625,no,0.05,0.01,N,0,0.05804,0.16928,103530,866.66,408.4375,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,20,87.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02607,0.25682,463350,787.22,119.3203125,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,25,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.43018,1.77221,88350,21.14,16.6953125,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,15,11.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.05802,0.16928,65490,4.13,4.65625,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,25,12.96,148.69921875,no,0.05,0.1,N,0,0.25077,1.61858,469800,47.36,15.6171875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,3.21,28.90234375,no,0.05,0.001,N,0,0.02331,0.58750,81030,157.87,67.140625,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,3.13,25.9375,no,0.05,0.1,N,0,0.03502,0.61038,81900,7.93,8.90234375,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,20,115.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02167,0.13882,473220,14.5,6.16796875,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,13.59,147.77734375,no,0.05,0.001,N,0,0.25807,1.58201,375120,758.53,77.6875,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,13.63,369.26171875,yes,1,15,3.19,28.51171875,no,0.05,0.1,N,0,0.39627,1.19733,53820,1.04,2.35546875,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,20,89.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.25244,1.49320,376590,15.02,5.15234375,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,11.02,115.6875,no,0.05,0.01,N,0,0.26531,1.46919,279900,26.19,4.984375,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,155.29,3967.71875,yes,1,25,24.08,190.640625,no,0.05,0.01,N,0,0.24768,1.51132,562770,778.46,100.26953125,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,1.88,25.953125,no,0.05,0.1,N,0,0.03502,0.61038,84060,18.11,26.14453125,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,4.3,43.734375,no,0.05,0.01,N,0,0.41973,1.70602,51870,5.43,4.64453125,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,25,126.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.23918,1.42117,474750,99.22,22.99609375,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,15,56.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24638,1.49420,280110,5.42,3.12890625,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.2,598.03125,yes,1,15,2.91,37.6875,no,0.05,0.1,N,0,0.43048,1.81798,53970,0.93,2.35546875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,30,3.75,39.3984375,no,0.05,0.01,N,0,0.45301,2.13342,110310,957.94,396.5,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,25,15.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.44145,2.13318,87900,221.32999999999998,105.28125,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,31.45,254.609375,no,0.05,0.01,N,0,0.01954,0.37668,685680,10623.0,1674.265625,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,30,3.22,38.03515625,no,0.05,0.1,N,0,0.05804,0.16928,103530,59.17,42.7890625,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,22.58,176.5546875,no,0.05,0.01,N,0,0.02832,0.32856,346530,26.58,5.48828125,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,25,4.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.04670,0.04521,81600,97.31,71.72265625,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,21.73,522.67578125,yes,1,15,3.01,31.66796875,no,0.05,0.1,N,0,0.41914,1.28726,53100,0.95,2.35546875,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,14.08,148.01953125,no,0.05,0.01,N,0,0.03489,0.35412,438930,184.74,26.76953125,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,35.23,283.53515625,no,0.05,0.1,N,0,0.02171,0.11150,463860,17.87,8.78515625,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,25,2.94,30.4765625,no,0.05,0.001,N,0,0.02325,0.09032,86760,548.36,260.94140625,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,8.47,248.59375,yes,1,15,1.71,25.14453125,no,0.05,0.001,N,0,0.38556,1.18711,52800,8.88,6.24609375,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,2.26,25.4765625,no,0.05,0.01,N,0,0.40931,1.56038,72630,177.48,155.29296875,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,30,21.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.05798,0.16924,128400,106.62,80.95703125,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,30,1.97,25.46484375,no,0.05,0.1,N,0,0.02330,0.58750,69510,6.51,17.21875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,3.21,28.90234375,no,0.05,0.1,N,0,0.02331,0.58750,81030,4.25,8.92578125,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,3.34,33.703125,no,0.05,0.1,N,0,0.38462,1.18604,70500,4.28,7.1953125,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,30.65,268.7578125,no,0.05,0.001,N,0,0.01739,0.05472,353040,69.35,15.3828125,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,20,3.14,30.484375,no,0.05,0.01,N,0,0.03489,0.66614,72240,27.04,14.91796875,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,68.8,1660.8828125,yes,1,15,11.23,139.98046875,no,0.05,0.1,N,0,0.25553,1.48209,301770,6.52,3.16015625,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,5.65,48.28125,no,0.05,0.01,N,0,0.05810,0.16930,105810,272.84000000000003,168.41796875,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,20,100.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.01952,0.27559,472320,804.07,119.0546875,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,30,150.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24339,1.51984,573330,630.71,542.66796875,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,2.88,30.953125,no,0.05,0.01,N,0,0.39641,1.19747,102750,1707.69,862.0,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,20,54.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.26234,1.51860,371370,16.08,4.90625,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,25,6.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.38538,1.18684,83640,179.25,95.9296875,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,39.06,283.671875,no,0.05,0.01,N,0,0.24129,1.43362,476100,1399.99,244.3515625,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,25,65.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.25578,1.44267,447960,4062.0,424.125,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,53.97,1377.99609375,yes,1,15,13.18,112.73046875,no,0.05,0.01,N,0,0.03271,0.35412,306270,18.22,4.7578125,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,30,12.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.43058,1.43389,104940,1766.37,675.546875,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,15,37.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.26076,1.51960,274650,57.2,8.58984375,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,25,77.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03700,0.40437,551430,95.50999999999999,52.03125,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,15,5.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.39641,1.19747,51330,12.01,7.48828125,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,25,3.46,39.0859375,no,0.05,0.1,N,0,0.45307,2.18986,96450,18.83,51.06640625,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,15,56.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24638,1.50896,279930,20.4,4.9765625,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,52.71,1370.38671875,yes,1,25,14.36,113.046875,no,0.05,0.001,N,0,0.25141,1.44059,377280,1029.38,261.375,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,13.63,369.26171875,yes,1,30,2.61,28.51171875,no,0.05,0.1,N,0,0.39604,1.19706,87510,29.9,64.39453125,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,20.67,176.578125,no,0.05,0.1,N,0,0.03479,0.30318,661710,910.48,891.50390625,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,5.14,39.37109375,no,0.05,0.001,N,0,0.02327,0.58717,103500,1247.58,571.34765625,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,14.57,419.3828125,yes,1,25,2.63,28.953125,no,0.05,0.01,N,0,0.02326,0.58724,83580,99.57,66.33984375,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,41.66,1029.44140625,yes,1,25,8.94,103.31640625,no,0.05,0.01,N,0,0.05024,0.32686,338640,97.8,42.58984375,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,20,1.62,21.04296875,no,0.05,0.1,N,0,0.38592,1.16463,51900,1.13,2.65625,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,25,1.36,21.046875,no,0.05,0.01,N,0,0.40931,1.56038,52830,9.27,9.7890625,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,15,4.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.38538,1.18684,53070,11.7,7.26953125,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,25,2.94,30.4765625,no,0.05,0.01,N,0,0.02325,0.09032,86760,112.42,62.05078125,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,68.68,1667.33984375,yes,1,30,14.24,121.84765625,no,0.05,0.01,N,0,0.02829,0.32644,455790,1233.95,300.80078125,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,34.66,283.5859375,no,0.05,0.1,N,0,0.01736,0.22508,577560,135.78,99.98046875,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,28.23,756.28125,yes,1,25,3.86,39.48828125,no,0.05,0.01,N,0,0.05802,0.16924,92310,117.82,62.53515625,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,15,36.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.05243,0.48713,330330,19.88,5.4765625,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.05,45.23828125,no,0.05,0.001,N,0,0.04650,0.22573,83190,175.81,91.38671875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,5.73,48.51953125,no,0.05,0.1,N,0,0.05807,0.16928,125520,196.65,1058.96875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,25,6.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02330,0.58750,97200,195.51,102.52734375,yes,yes
HapChat,ashk,pacbio,child,chr1,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,8.42,101.4921875,no,0.05,0.1,N,0,0.28799,1.68220,301740,11.92,5.578125,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,10.97,115.9609375,no,0.05,0.1,N,0,0.06117,0.49772,412830,16.6,5.484375,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,25,3.31,38.13671875,no,0.05,0.1,N,0,0.05807,0.16930,90900,11.49,8.94921875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.9,49.23828125,no,0.05,0.01,N,0,0.43053,1.98758,67800,42.96,21.57421875,yes,yes
HapChat,ashk,pacbio,child,chr1,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,30.48,776.28515625,yes,1,20,7.18,93.7421875,no,0.05,0.01,N,0,0.28141,1.46248,247680,19.94,8.91796875,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,30,134.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02169,0.27769,700230,9570.0,1307.97265625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,30,9.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03492,0.59867,119730,154.65,883.58203125,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,4.36,42.36328125,no,0.05,0.1,N,0,0.04655,0.79025,83910,3.79,4.40234375,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,30,6.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.38538,1.18684,91740,69.74,186.65234375,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,152.56,4009.12109375,yes,1,25,19.5,188.8671875,no,0.05,0.001,N,0,0.01735,0.12200,543900,3602.0,346.16015625,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,25.21,204.9765625,no,0.05,0.001,N,0,0.24622,1.49131,375270,877.6,91.94140625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,28.23,756.28125,yes,1,15,3.18,39.5,no,0.05,0.001,N,0,0.04643,0.15796,51420,9.25,6.44921875,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,14.72,147.92578125,no,0.05,0.1,N,0,0.26923,1.49156,282210,8.47,3.51171875,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,17.24,161.73828125,no,0.05,0.1,N,0,0.03705,0.18330,343830,8.51,3.87890625,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,5.06,46.26171875,no,0.05,0.01,N,0,0.41929,1.88615,50610,4.95,4.48046875,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,29.12,254.73828125,no,0.05,0.1,N,0,0.23722,1.33507,477810,138.01,76.171875,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,22.12,190.76953125,no,0.05,0.001,N,0,0.23349,1.35283,281100,69.56,10.37890625,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,68.8,1660.8828125,yes,1,20,11.22,140.19921875,no,0.05,0.001,N,0,0.24453,1.37451,387120,455.54,51.734375,yes,yes
